working_id,source_candidate_ids,source_name_variants,name_en_normalized,name_ko_draft,name_ko_status,vendor_body_tags,catalog_status,catalog_reason,equipment,equipment_confidence,body_part_ko,body_confidence,primary_muscles_ko,secondary_muscles_ko,muscle_confidence,recording_type,recording_confidence,source_recording_candidates,semantic_flags,source_media_count,male_source_count,female_source_count,qa_status
gvs_37d781c45ec030d2,gvc_a035ff4217cf,Sitting Air Bike On A Chair,Seated Air Bike On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_a7920b1fb245c8f7,gvc_cbe6002fc2ee,Sitting Air Bike On A Padded Stool,Seated Air Bike On A Padded Stool,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_541d480a784c6f1a,gvc_640101eee4b0;gvc_a2fd40f72eb9,Sitting Air Twisting Crunch On A Padded Stool | Sitting Air Twisting Crunch On A Padded Stool (fem,Seated Air Twisting Crunch On A Padded Stool,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,복직근,,name_high,reps,bodyweight,reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_836adfcb550bdf53,gvc_2d01e90de679;gvc_c29115705bf3,Sitting Alternate Abduction Twist On A Chair ( | Sitting Alternate Abduction Twist On A Chair (fema,Seated Alternate Abduction Twist On A Chair,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,하체,name,,,unsupported,,review,,,2,1,1,MANUAL_QA_REQUIRED
gvs_09287b7017e49fda,gvc_5868192d0f4e,Seated Alternate Arms Archer Back Rotation (,Seated Alternate Arms Archer Back Rotation,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,2,1,1,MANUAL_QA_REQUIRED
gvs_2d2c06955ed1315d,gvc_3207e8ac9ebf,Seated Alternate Back Rotation On A Chair B,Seated Alternate Back Rotation On A Chair B,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,,unknown,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_e47ee0ce6a9e49dc,gvc_225f2ea3ecc7,Seated Alternate Foot Taps On A Chair,Seated Alternate Foot Taps On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_5af77f3c59aa719a,gvc_9c20e91c6642,Seated Alternate Hip Swirl On A Chair,Seated Alternate Hip Swirl On A Chair,,NOT_NEEDED,Hips,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_b1b0c75b1f0f0d53,gvc_22c423c89abf,Seated Alternate Knee Raises On A Chair,Seated Alternate Knee Raises On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_2457b759ca2d74a9,gvc_1bf4f55734ca,Sitting Alternate Knee Tuck On A Chair,Seated Alternate Knee Tuck On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_702b5f98257fc236,gvc_353638c68766,Sitting Alternate Overhead Under Knee Clap On A Ch,Seated Alternate Overhead Under Knee Clap On A Ch,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_3cfb971922f21bad,gvc_ad8dd71764cf,Sitting Alternate Palm Push And March On A Chair (,Seated Alternate Palm Push And March On A Chair,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_ac2357a093e78f72,gvc_41d9103f5940,Sitting Alternate Side Leg Lift On A Chair (,Seated Alternate Side Leg Lift On A Chair,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,하체,name,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_e0d72b30ab1c4512,gvc_643a8f15e8ba,Seated Alternate Thoracic Rotation On A Chair (mal,Seated Alternate Thoracic Rotation On A Chair,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,,unknown,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_c813761b4dd7f8f3,gvc_246b985d1051,Sitting Alternating Leg Raise And Abductor On A Ch,Seated Alternating Leg Raise And Abductor On A Ch,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,복직근,,name_high,,review,reps,BODY_MUSCLE_FAMILY_CONFLICT,1,0,1,MANUAL_QA_REQUIRED
gvs_4d2066c1e5a0d2f5,gvc_116365e41485,Sitting Alternating Row On A Chair,Seated Alternating Row On A Chair,,NOT_NEEDED,Back,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,등,source,등 상부 / 광배근,이두근,name_high,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_c031c4350de2c831,gvc_9c9e3ccc5620,Sitting Arm Circle On A Chair,Seated Arm Circle On A Chair,,NOT_NEEDED,Shoulders,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,어깨,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_f1bdc24ca7e2b38a,gvc_87cc4cd84be1,Seated Arm Crossover On A Chair,Seated Arm Crossover On A Chair,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_93170612f661c6c8,gvc_495aa3234fe7,Sitting Back Squeeze Pulse On A Chair,Seated Back Squeeze Pulse On A Chair,,NOT_NEEDED,Back,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_dee2a02d5d699e69,gvc_5a0dfb9b465c,Sitting Biceps Curl On A Chair,Seated Biceps Curl On A Chair,,NOT_NEEDED,Upper-Arms,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,팔,source,이두근,,name_high,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_f40786d1965ed6cd,gvc_b137f62946bc,Seated Boat Row With A Towel On A Padded Stool (ma,Seated Boat Row With A Towel On A Padded Stool,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,등,name,등 상부 / 광배근,이두근,name_high,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_099036f2c1b08528,gvc_bed7bee64279,Seated Calf Raise On A Chair,Seated Calf Raise On A Chair,,NOT_NEEDED,Calves,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,종아리,,name_high,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_f6c3b5a154535865,gvc_3ef37bad19ea,Seated Calf Rock On A Chair,Seated Calf Rock On A Chair,,NOT_NEEDED,Calves,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_d1452e4ac14e773c,gvc_addf199c579d,Sitting Chest Clap On A Padded Stool,Seated Chest Clap On A Padded Stool,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_924f586222275b4c,gvc_f1c3e1f0417e,Sitting Chest Fly On A Chair,Seated Chest Fly On A Chair,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_4d0db60cdc6bbc26,gvc_6ca6bdfbd844,Seated Chest Out Hands Behind (hold) On A Padded S,Seated Chest Out Hands Behind (Hold) On A Padded S,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,가슴,name,,,unsupported,duration,semantic,,,1,0,1,MANUAL_QA_REQUIRED
gvs_79d253a1ef148f71,gvc_cc101949ca87,Seated Chest Press On A Chair,Seated Chest Press On A Chair,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_b139e930f83a7e5a,gvc_4805bb7235b6,Sitting Chest Push On A Chair,Seated Chest Push On A Chair,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_10063130190e50ac,gvc_2241e62882f0;gvc_b0219d800c2f,Seated Chin Tuck | Seated Chin Tuck (version 2),Seated Chin Tuck,,NOT_NEEDED,Neck,REVIEW,Neck category needs explicit relevance review,,unknown,기타,source,,,unsupported,,review,,,2,2,0,MANUAL_QA_REQUIRED
gvs_17cda27770c1402f,gvc_c11c5dcce57a,Sitting Chin Tuck On A Chair,Seated Chin Tuck On A Chair,,NOT_NEEDED,Neck,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,기타,source,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_09a99887a4da02a7,gvc_89f0743f58da,Sitting Corkscrew On A Chair,Seated Corkscrew On A Chair,,NOT_NEEDED,Thighs,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_9d9589544c41c182,gvc_9640ab7a0d51,Seated Criss Cross Legs On A Chair,Seated Criss Cross Legs On A Chair,,NOT_NEEDED,Hips,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_ef63e11f8005fb3f,gvc_69729064ffc7,Seated Cross Body Punch On A Chair,Seated Cross Body Punch On A Chair,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_6c27d50b0584548b,gvc_2abc0edc8e8f,Seated Decline Chest Press On A Chair,Seated Decline Chest Press On A Chair,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_81d4e05af40c05dc,gvc_399f5f741253,Sitting Dip And Leg Raise On A Chair,Seated Dip And Leg Raise On A Chair,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,복직근,,name_high,reps,bodyweight,reps,BODY_MUSCLE_FAMILY_CONFLICT,1,1,0,MANUAL_QA_REQUIRED
gvs_9decf7fb85b29d9b,gvc_67ceeec29985,Seated Elbow Chest Fly On A Chair,Seated Elbow Chest Fly On A Chair,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_b7d6c6a83471e062,gvc_1be4bd664f7a,Sitting Elbow Clap On A Chair,Seated Elbow Clap On A Chair,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_d73dcec17c1d9d61,gvc_fe157f77ddab,Sitting Elbows Tucked Open On A Chair,Seated Elbows Tucked Open On A Chair,,NOT_NEEDED,Back,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_5be95424a202a606,gvc_5c173bd01b53,Seated Extended Leg Raise On A Chair,Seated Extended Leg Raise On A Chair,,NOT_NEEDED,Hips,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,복직근,,name_high,reps,bodyweight,reps,BODY_MUSCLE_FAMILY_CONFLICT,1,1,0,MANUAL_QA_REQUIRED
gvs_6f91987edb7ef6c2,gvc_093ca4b8aba2;gvc_2106188b388b,Seated External Rotation On A Chair | Sitting External Rotation On A Chair,Seated External Rotation On A Chair,,NOT_NEEDED,Back,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_4a27a43882ca26ee,gvc_9fcd38693b1d,Seated Flexion And Extension Neck,Seated Flexion And Extension Neck,,NOT_NEEDED,Neck,REVIEW,Neck category needs explicit relevance review,,unknown,기타,source,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_e475240a9034f734,gvc_f237c956512c,Sitting Floor Side To Side Leg Raise In Out Crunch,Seated Floor Side To Side Leg Raise In Out Crunch,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,복직근,,name_high,,review,reps,BODY_MUSCLE_FAMILY_CONFLICT,1,1,0,MANUAL_QA_REQUIRED
gvs_b48531f6e8cfac04,gvc_bdfb8f298d47,Sitting Flutter Kick On A Padded Stool,Seated Flutter Kick On A Padded Stool,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_254665acd1236f9e,gvc_31bc116d29c9,Sitting Fly On A Padded Stool,Seated Fly On A Padded Stool,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_314151a2f6e7d394,gvc_d8af0683d1eb,Seated Forward Roll Up On A Chair,Seated Forward Roll Up On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_73bd94d3d206dd13,gvc_babfcff522bf,Sitting Frog Crunch On A Padded Stool,Seated Frog Crunch On A Padded Stool,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,복직근,,name_high,reps,bodyweight,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_8403aec248273d08,gvc_de195754c650,Sitting Front Leg Lift Under Knee Tap On A Chair (,Seated Front Leg Lift Under Knee Tap On A Chair,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,하체,name,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_38d24b4a8d87ef70,gvc_ea592b6c4ac1,Sitting Front Slam On A Chair,Seated Front Slam On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_e1b94f10709cec8a,gvc_dc4e68edf9f0,Sitting Hamstring Curl On A Chair,Seated Hamstring Curl On A Chair,,NOT_NEEDED,Thighs,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_46175f72c41c04d0,gvc_49cb60429f21,Seated Heel Slide On A Chair,Seated Heel Slide On A Chair,,NOT_NEEDED,Calves,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_bb71708e28f14080,gvc_cf894d69438b,Seated High Row With A Towel On A Padded Stool (ma,Seated High Row With A Towel On A Padded Stool,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,등,name,등 상부 / 광배근,이두근,name_high,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_ac9edbef6884f3c7,gvc_3ad609c46784,Seated Hip External Rotator And Hip Extensor Stret,Seated Hip External Rotator And Hip Extensor Stret,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,2,1,1,MANUAL_QA_REQUIRED
gvs_4a6983f7d3f4324f,gvc_031d559792dd,Seated Hip External Rotator And Hip Extensor Stret 11.40.54,Seated Hip External Rotator And Hip Extensor Stret 11.40.54,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_65b9d441228cce65,gvc_ec481f3c33a7,Sitting Hip Knee And Ankle Mobilization On A Stabi,Seated Hip Knee And Ankle Mobilization On A Stabi,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_c3625e1b00217f33,gvc_93dea288c851,Sitting Hip Rotation On A Chair,Seated Hip Rotation On A Chair,,NOT_NEEDED,Hips,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_61aab88ca0d08f1a,gvc_e220e63e2994,Sitting In Out Leg Raise On A Padded Stool (,Seated In Out Leg Raise On A Padded Stool,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,복직근,,name_high,reps,bodyweight,reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_f87b392f217916bf,gvc_f22e7bd310ed,Seated Incline Chest Press On A Chair,Seated Incline Chest Press On A Chair,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_884a855ca6f5adc2,gvc_4e0a46a27f02,Sitting Incline Press Calf Raise On A Chair (femal,Seated Incline Press Calf Raise On A Chair,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,하체,name,종아리,,name_high,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_08ab208b56f80e8b,gvc_98ffd8c2497c,Sitting Incline Press Stepout On A Chair,Seated Incline Press Stepout On A Chair,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_a24bd875e47df4ad,gvc_401e4a7c3235;gvc_e318dad3166d,Sitting Incline Press Stepout On A Padded Stool | Sitting Incline Press Stepout On A Padded Stool (f,Seated Incline Press Stepout On A Padded Stool,,NOT_NEEDED,Shoulders,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,어깨,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_c0d20b11f5997731,gvc_859dad76ccac;gvc_85bbc176ccc5,Seated Internal And External Shoulder Rotation (fe | Seated Internal And External Shoulder Rotation (ma,Seated Internal And External Shoulder Rotation,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,어깨,name,,,unsupported,,review,,,2,1,1,MANUAL_QA_REQUIRED
gvs_0d29424e8cbfcef0,gvc_33afb6df5d55,Sitting Jack On A Padded Stool,Seated Jack On A Padded Stool,,NOT_NEEDED,Shoulders,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,어깨,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_86c609b76f892fc7,gvc_aad0d77d9c83,Seated Jack With A Towel On A Padded Stool,Seated Jack With A Towel On A Padded Stool,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,,unknown,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_1cc40bc27c6fba78,gvc_612d56fb9b81,Seated Kayak Row With A Towel On A Padded Stool (m,Seated Kayak Row With A Towel On A Padded Stool,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,등,name,등 상부 / 광배근,이두근,name_high,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_9e46ada4e2b2e69a,gvc_9b8255510672,Sitting Kickback On A Chair,Seated Kickback On A Chair,,NOT_NEEDED,Upper-Arms,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,팔,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_9fa97aad3ff6a271,gvc_5320a18ea50f,Sitting Knee Drives On A Chair,Seated Knee Drives On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_0a39bc5fdcaff90f,gvc_620c6a773ba1,Seated Knee Raise Leg Raise On A Chair,Seated Knee Raise Leg Raise On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,복직근,,name_high,reps,bodyweight,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_f2f6e12d1b7d6cf5,gvc_78142a5d437e,Seated Knee Thrust On A Chair,Seated Knee Thrust On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_0387df334807ee6b,gvc_656ec805fc64,Sitting Knee Tuck On A Chair,Seated Knee Tuck On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_b2635f195f55db49,gvc_7609e95447e2,Sitting Knee Tuck On A Padded Stool,Seated Knee Tuck On A Padded Stool,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_385a290c5909fa46,gvc_cb7c77f04fb3,Sitting Lat Pulldown On A Chair,Seated Lat Pulldown On A Chair,,NOT_NEEDED,Back,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,등,source,광배근,이두근 / 승모근,name_high,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_064741287a2e6c36,gvc_b1fe73fbdd4d,Sitting Lateral Raise On A Chair,Seated Lateral Raise On A Chair,,NOT_NEEDED,Shoulders,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,어깨,source,측면 삼각근,,name_high,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_4045738a9f420c6e,gvc_238622ca0abe;gvc_4bceeda03ba0,Sitting Lateral Raise Stepout On A Padded Stool | Sitting Lateral Raise Stepout On A Padded Stool (f,Seated Lateral Raise Stepout On A Padded Stool,,NOT_NEEDED,Shoulders,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,어깨,source,측면 삼각근,,name_high,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_cb3682d2b1e37738,gvc_f3ed0dc3f1ed,Seated Lean Back Cycling On A Chair,Seated Lean Back Cycling On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,distance_duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_6e62894783aea36f,gvc_7d509b88b9e8,Seated Lean Back On A Chair,Seated Lean Back On A Chair,,NOT_NEEDED,Back,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_2fee33ca6416358c,gvc_f755f431bb9b,Seated Lean Back Open And Close On A Chair,Seated Lean Back Open And Close On A Chair,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,,unknown,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_0b96ea6e80888e28,gvc_6bdac3a98c9a,Seated Leg Kick On A Chair,Seated Leg Kick On A Chair,,NOT_NEEDED,Hips,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_2c0460bd032a091d,gvc_a9622e7d0001,Seated Leg Raises On A Chair,Seated Leg Raises On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_fae54664d14db90e,gvc_24838e61d64c,Sitting Lotus Pose Hip Horizontal Rotation (versio,Seated Lotus Pose Hip Horizontal Rotation (Versio,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_0baa5f4eb007ebd0,gvc_cf77974de51d,Sitting Lotus Pose Hip Horizontal Rotation Side Be,Seated Lotus Pose Hip Horizontal Rotation Side Be,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,duration,,1,1,0,MANUAL_QA_REQUIRED
