working_id,source_candidate_ids,source_name_variants,name_en_normalized,name_ko_draft,name_ko_status,vendor_body_tags,catalog_status,catalog_reason,equipment,equipment_confidence,body_part_ko,body_confidence,primary_muscles_ko,secondary_muscles_ko,muscle_confidence,recording_type,recording_confidence,source_recording_candidates,semantic_flags,source_media_count,male_source_count,female_source_count,qa_status
gvs_6782c46d6e3e4aa9,gvc_d5c675b5e5df,Kettlebell Seesaw Press,Kettlebell Seesaw Press,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,어깨,source,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_835373f9cc8e51c9,gvc_adf74007fca6,Kettlebell Shrug,Kettlebell Shrug,케틀벨 슈러그,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,등,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_9f843ec56021d29d,gvc_c86b82e512a2,Kettlebell Side Bend,Kettlebell Side Bend,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,코어,source,복사근,코어,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_93ed9d6bd706daa3,gvc_04adb8421803,Kettlebell Side Lunge,Kettlebell Side Lunge,케틀벨 사이드 런지,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_73bc4573deb2ad7b,gvc_0aa13d8a674e,Kettlebell Side Squat Step,Kettlebell Side Squat Step,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_34695bba0759b520,gvc_f03eca8bf22b,Kettlebell Side Swing,Kettlebell Side Swing,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,코어,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_aa56aad72446a17f,gvc_1a51992ffca3,Kettlebell Single Arm Clean,Kettlebell Single Arm Clean,,MANUAL,Weightlifting,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,,unknown,,,unsupported,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_29c3aa7cdb7c5c72,gvc_4213765fadda,Kettlebell One Arm Clean And Jerk,Kettlebell Single Arm Clean And Jerk,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,어깨,source,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_608325c6ad731dc4,gvc_7bddcf7cdbe7,Kettlebell Single Arm Clean And Press,Kettlebell Single Arm Clean And Press,,MANUAL,Weightlifting,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,,unknown,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_8e89b5ec272d547e,gvc_438ff523c783,Kettlebell Single Arm Clean And Push Press,Kettlebell Single Arm Clean And Push Press,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,,unknown,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_3b06cb8978c8bfcd,gvc_7232770d4281,Kettlebell One Arm Floor Press,Kettlebell Single Arm Floor Press,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,가슴,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_16770ca5c644ad99,gvc_5ddea0602d17,Kettlebell One Arm Jerk,Kettlebell Single Arm Jerk,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,어깨,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_a9de72a4b39b06ee,gvc_854b856df6cc,Kettlebell One Arm Military Press To The Side,Kettlebell Single Arm Military Press To The Side,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,어깨,source,삼각근,삼두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_7bceb7a0443aa182,gvc_f7b0418f1452,Kettlebell Single Arm Overhead Lunge,Kettlebell Single Arm Overhead Lunge,케틀벨 원암 오버헤드 런지,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_75959376308ae48c,gvc_6ccb62cbcb9e,Kettlebell One Arm Overhead Squat Thighs,Kettlebell Single Arm Overhead Squat Thighs,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,어깨,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT,1,1,0,MANUAL_QA_REQUIRED
gvs_78a409ba62812550,gvc_82a1853d4ce8,Kettlebell One Arm Row,Kettlebell Single Arm Row,케틀벨 원암 로우,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_04efa61b5ddf752b,gvc_a8383b708a1a,Kettlebell One Arm Snatch,Kettlebell Single Arm Snatch,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,어깨,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_1e98f96af6f804c4,gvc_e9fb156b1ee1,Kettlebell Single Arm Swing,Kettlebell Single Arm Swing,,MANUAL,Weightlifting,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,,unknown,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_646088ed2dbb0361,gvc_bcc5943fad10,Kettlebell Single Leg Deadlift,Kettlebell Single Leg Deadlift,케틀벨 싱글 레그 데드리프트,AUTO_PHRASE_DRAFT,Hips,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,둔근 / 햄스트링,등 / 코어,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_f7bf4112bab91634,gvc_64bfdb9023b0,Kettlebell Single Leg Glute Bridge Pullover Back H,Kettlebell Single Leg Glute Bridge Pullover Back H,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,name,둔근,햄스트링,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_a4958d379f5e67c7,gvc_2e64b2a9c131,Kettlebell Single Leg Split Squat,Kettlebell Single Leg Split Squat,케틀벨 싱글 레그 스플릿 스쿼트,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_80c83b762d330e44,gvc_346e1c4cd621,Kettlebell Single Leg Split Squat With Low Box,Kettlebell Single Leg Split Squat With Low Box,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_e797857c30d510f6,gvc_f3eafd75ae34,Kettlebell Single Leg Split Squat With The Ring,Kettlebell Single Leg Split Squat With The Ring,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_d916e5a099187aa2,gvc_71d0982875d7,Kettlebell Sit Up Press,Kettlebell Sit Up Press,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,코어,source,복직근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_d0d42b7782c43c27,gvc_86e1a417650c,Kettlebell Snatch And Swing,Kettlebell Snatch And Swing,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_361d2af8f5cc01ee,gvc_8c3e9e6ced45,Kettlebell Split Squat,Kettlebell Split Squat,케틀벨 스플릿 스쿼트,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_4d0eb7e8275b8762,gvc_55f481f05b31,Kettlebell Staggered Stance Deadlift,Kettlebell Staggered Stance Deadlift,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,둔근 / 햄스트링,등 / 코어,name_high,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_8133ff1b989fe853,gvc_ad80f2d201cb,Kettlebell Standing Bottoms Up One Arm Shoulder Pr,Kettlebell Standing Bottoms Up Single Arm Shoulder Pr,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,어깨,name,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_b7d36697749e275f,gvc_9570766ecbd7,Kettlebell Standing Calf Raise,Kettlebell Standing Calf Raise,케틀벨 스탠딩 카프 레이즈,AUTO_PHRASE_DRAFT,Calves,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,종아리,,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_c04652a679036fd8,gvc_731b422bd489,Kettlebell Standing Crush Curl,Kettlebell Standing Crush Curl,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_1979392d5ce99bdd,gvc_316add54b821,Kettlebell Standing Prone Lateral Raise,Kettlebell Standing Prone Lateral Raise,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,어깨,source,측면 삼각근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_c436d798791e97f6,gvc_2d80b4649124,Kettlebell Standing Reverse Curl,Kettlebell Standing Reverse Curl,케틀벨 스탠딩 리버스 컬,AUTO_PHRASE_DRAFT,Forearms,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_1823390bbfcfb5a3,gvc_2681fdc8ee29,Kettlebell Standing One Arm Curl Over Incline Benc,Kettlebell Standing Single Arm Curl Over Incline Benc,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,팔,name,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_1ab1bb2acc3ef798,gvc_f462a2e75cb9,Kettlebell Standing One Arm Extension,Kettlebell Standing Single Arm Extension,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_c330a0aede529f24,gvc_fe145dc87cd4,Kettlebell Standing Slingshots,Kettlebell Standing Slingshots,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,어깨,source,,,unsupported,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_99abfff1d959bfb5,gvc_d00ee5288d44,Kettlebell Step Up (version 2),Kettlebell Step Up,케틀벨 스텝업,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_cc2313c89f5c4a5a,gvc_aec062988afa,Kettlebell Straight Leg Deadlift,Kettlebell Straight Leg Deadlift,케틀벨 스트레이트 레그 데드리프트,AUTO_PHRASE_DRAFT,Hips,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,둔근 / 햄스트링,코어,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_08a9dbab4bf2c31b,gvc_8cb5253454f8,Kettlebell Strict Press,Kettlebell Strict Press,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,어깨,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_b983d84c10b2ac22,gvc_78e263dbc967,Kettlebell Suitcase Deadlift,Kettlebell Suitcase Deadlift,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,둔근 / 햄스트링,등 / 코어,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_f887924acdf00f74,gvc_c537d60a0180,Kettlebell Sumo Deadlift,Kettlebell Sumo Deadlift,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,둔근 / 햄스트링,등 / 코어,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_35a58392113d2d68,gvc_ad104bdfa8fa,Kettlebell Sumo Deadlift With High Pull,Kettlebell Sumo Deadlift With High Pull,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,둔근 / 햄스트링,등 / 코어,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_6a6691b251007ce0,gvc_3c3ab7f6b805,Kettlebell Sumo High Pull,Kettlebell Sumo High Pull,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,등,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_6417b81682b27fa2,gvc_02c53be8b0b1;gvc_e8aa9199d827,Kettlebell Sumo Squat | Kettlebell Sumo Squat (version 2),Kettlebell Sumo Squat,케틀벨 스모 스쿼트,AUTO_PHRASE_DRAFT,Hips,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,2,2,0,AUTO_DRAFT_COMPLETE
gvs_a2a172fabf37bf94,gvc_3818291bd60b,Kettlebell Sumo Squat Off Stepbox,Kettlebell Sumo Squat Off Stepbox,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_8335dd6ea4a7f204,gvc_68eb92deca36,Kettlebell Swing,Kettlebell Swing,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_d1cc50e8cde89462,gvc_3edd69c088ec,Kettlebell Swing Clean Grip Front Squat,Kettlebell Swing Clean Grip Front Squat,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_a127fe9cebed1cbe,gvc_b57a3af3770b,Kettlebell Swing Clean Grip Front Squat Overhead P,Kettlebell Swing Clean Grip Front Squat Overhead P,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,name,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_4b36e4681334d046,gvc_36f7276644c4,Kettlebell Swing To Goblet Squat,Kettlebell Swing To Goblet Squat,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_1058e6f9eccef0dd,gvc_08a6194cf1ea,Kettlebell Thruster,Kettlebell Thruster,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,어깨,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_d8ee368d09c548c9,gvc_00caf4524dee,Kettlebell Turkish Get Up (squat Style),Kettlebell Turkish Get Up (Squat Style),,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_2769af26a383741c,gvc_f0c56aec8445,Kettlebell Two Arm Clean,Kettlebell Two Arm Clean,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,어깨,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_7c67305a8cdb76d8,gvc_aa1f28d4b267,Kettlebell Two Arm Military Press,Kettlebell Two Arm Military Press,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,어깨,source,삼각근,삼두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_7722aa0aebfff280,gvc_f3b0de4c82f1,Kettlebell Two Arm Row,Kettlebell Two Arm Row,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_c48c432d76134405,gvc_48bbd3842202,Kettlebell Upright Row,Kettlebell Upright Row,케틀벨 업라이트 로우,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,어깨,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT,2,2,0,MANUAL_QA_REQUIRED
gvs_ebfb41aea60d2010,gvc_a5f95aa95666,Kettlebell Weighted Russian Twist,Kettlebell Weighted Russian Twist,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,코어,source,복사근,코어,name_high,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_a0c5ae366c9be3d8,gvc_1533650735b2,Kettlebell Wide Upright Row,Kettlebell Wide Upright Row,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,어깨,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT,1,1,0,MANUAL_QA_REQUIRED
gvs_08b1830f664088c7,gvc_9eced65c37bc,Kettlebell Windmill,Kettlebell Windmill,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,코어,source,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_264369aa77fb5eb4,gvc_15fa8c6e613c,Kettlebell Wood Chop,Kettlebell Wood Chop,케틀벨 우드찹,AUTO_PHRASE_DRAFT,Waist,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,코어,source,복사근,코어,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_8fbb084dc81f16a1,gvc_e8aaa3a38273,Kettlebell Wrist Curl,Kettlebell Wrist Curl,케틀벨 리스트 컬,AUTO_PHRASE_DRAFT,Forearms,MVP_CANDIDATE,Resistance/strength candidate,Kettlebell,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_62cca6c94e275415,gvc_020e4d71fefe;gvc_10adb00d25dd,Kicks Leg Bent | Kicks Leg Bent (version 2),Kicks Leg Bent,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,3,1,2,MANUAL_QA_REQUIRED
gvs_f66c2d79abbb6ba5,gvc_f9d577040768,Kipping Handstand Push Up,Kipping Handstand Push Up,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,어깨,source,,,unsupported,reps,bodyweight,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_02971da6b24c0544,gvc_0f7923b7ec9a,Knee Articulations Extension,Knee Articulations Extension,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_180d722539cf869d,gvc_afd4c2411ca9,Knee In And Out Crunch,Knee In And Out Crunch,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,복직근,,name_high,reps,bodyweight,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_19d0b50c4ad9eece,gvc_18d459ffd9f0,Knee Push Up Chest Pullback,Knee Push Up Chest Pullback,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_e17f6f3e4a58f328,gvc_b509c0b45a25,Knee Raise,Knee Raise,니 레이즈,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,복직근,,name_high,reps,bodyweight,reps,BODY_MUSCLE_FAMILY_CONFLICT,2,1,1,MANUAL_QA_REQUIRED
gvs_5d6201eccc8b8b36,gvc_25e385208213,Knee To Elbow Touch Front Plank,Knee To Elbow Touch Front Plank,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_e8887c0e0640fd48,gvc_fb3226ec53c6,Knee Touch Crunch,Knee Touch Crunch,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,복직근,,name_high,reps,bodyweight,reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_e46e23aec99d99bc,gvc_60644c85f101,Knee Tuck Oblique Crunch,Knee Tuck Oblique Crunch,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,복직근,,name_high,reps,bodyweight,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_9735d15f6589035f,gvc_c77fdefbb096,Knee Tuck Push Up,Knee Tuck Push Up,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_512286a399e363eb,gvc_0514f3c7a3b8,Kneeling Abdominal Draw In,Kneeling Abdominal Draw In,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_0ab3e6807a90e49e,gvc_5dc481b20759,Kneeling Back And Side Leg Lift,Kneeling Back And Side Leg Lift,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_e0d102ecd32188de,gvc_69c6d0cccf29,Kneeling Back Leg Lift,Kneeling Back Leg Lift,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_4909f8a2eb56caa0,gvc_b0455a85d0e7,Kneeling Back Leg Lift Curl,Kneeling Back Leg Lift Curl,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_598413241d15804a,gvc_948c5f62b522,Kneeling Back Rotation,Kneeling Back Rotation,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_23b4c46257150fcc,gvc_192f3e41b92b,Kneeling Backward Hip Circles,Kneeling Backward Hip Circles,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_56ddb5b342aba52b,gvc_7f9ba0df1fb3,Kneeling Clock Push Up,Kneeling Clock Push Up,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_7048b45acb075ca8,gvc_baaebbc2d284,Kneeling Cobra Push Up,Kneeling Cobra Push Up,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_4ed830c728df7b8f,gvc_8c6fe4b731df,Kneeling Dynamic Plank,Kneeling Dynamic Plank,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,2,1,1,MANUAL_QA_REQUIRED
gvs_52355f88cdae8e46,gvc_c49ef5cb0ea3,Kneeling Elbow Mobilisation,Kneeling Elbow Mobilisation,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_f8ae75746be26242,gvc_ab7a95208b74,Kneeling External Rotation,Kneeling External Rotation,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_65e42ebfba1a3987,gvc_679080b804a8,Kneeling Finger Press,Kneeling Finger Press,,MANUAL,Forearms,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,팔,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_acb01bb43166762a,gvc_3e82c9f986da,Kneeling Finger Push Up,Kneeling Finger Push Up,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,reps,,1,1,0,MANUAL_QA_REQUIRED
